-0.9513736005796845,-0.6795390673597135
-0.31477803131681936,0.322235023016199
0.2444621176795898,-0.11947249434101637
-0.44186410354280325,-0.8470264619394292
-0.5805001006887298,0.3929262893050012
-0.7685935333458127,-0.5052024889216926
0.15428048804068362,-0.9207689548409645
0.39054001180937203,-0.8801114035008535
0.3439142811916447,-0.8778429258664253
0.8977220414410148,0.8154659149700789
-0.9945935722129946,0.479767835658202
-0.4082160472462528,-0.3934161571606678
0.15518018008669743,-0.8494454403345311
0.17747921994057636,0.05787985806176632
0.9255406396804848,-0.3911072713052435
-0.9662566532599206,0.9959245026573469
0.3929648614029002,-0.2756218821212213
0.6273572994037269,-0.05870210157218092
0.01961439324316827,-0.24350965015307646
-0.8435078006190624,-0.2574261114350014
0.5816803264548098,-0.6506832292099884
-0.8055141487351507,-0.34402399818384066
0.5331821012123166,0.37736685295736105
0.03990474914167641,-0.8735847633227387
0.38791282186909504,0.214498748023082
-0.8182285359351811,-0.04470699424716784
-0.5444809969242781,-0.4320000464757978
-0.17939687461974874,-0.523173438151884
0.24658934604026128,0.029025486597513472
0.773921562434835,-0.26414483892591734
0.23765233648275297,-0.0869602174746893
-0.7330770581301311,-0.32504523647152017
0.9611602655745648,0.9409873871919552
0.7435714695109858,-0.733121136508792
0.005441522290648093,-0.8063920936432516
0.844695963593266,-0.3132165424181679
0.08276158751427154,0.1820538017409825
0.8466121357783263,0.3183529437000565
0.6597947372066864,-0.2054865056639159
0.9365728205885946,0.9985559878443422
0.8395656215563168,-0.2962140076139148
-0.927932365142861,0.4428133359199049
-0.6504559916781201,0.2751653890615857
0.4159647093023733,0.5344201321081938
0.9042853945908416,0.95245132690764
-0.42569457422734125,0.09651256388417595
-0.6790647122247979,0.5291239487154171
0.7726093321731198,0.39649695563658116
-0.10721116903359418,-0.32900366064820075
0.8157511887086522,-0.7046288435865853
